,country,state,category_name,site_id,category,title,price,original_price,available_quantity,sold_quantity,condition,accepts_mercadopago,shipping_state,order_backend,tags
5859,Colombia,Barrios Unidos,Accesorios para Vehículos,MCO,Parrilla De Techo Portaequipaje Carro O Camioneta ,Accesorios para Vehículos,300000.0,,1,150,new,True,True,3,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5860,Colombia,Puente Aranda,Accesorios para Vehículos,MCO,Radio Carro Pioneer Sph C10bt Bluetooth Usb Mp3 Android ,Accesorios para Vehículos,469999.0,,50,25,new,True,True,4,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5861,Colombia,Puente Aranda,Accesorios para Vehículos,MCO,"Guantes Fox Dirtpaw Moto Ciclismo,motocross, Bmx ",Accesorios para Vehículos,39000.0,,100,250,new,True,False,5,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5862,Colombia,Medellín,Accesorios para Vehículos,MCO,Casco Agv K1 Integral Negro Solido (003) Certificado,Accesorios para Vehículos,750000.0,,1,5,new,True,True,6,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5863,Colombia,Medellín,Accesorios para Vehículos,MCO,Antena Aleta Tiburon Carro ,Accesorios para Vehículos,25000.0,,1,50,new,True,False,7,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5864,Colombia,Usaquén,Accesorios para Vehículos,MCO,Espumas Protectoras Antirayones Para Muros Y Columnas,Accesorios para Vehículos,35000.0,,1,50,new,True,False,8,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'best_seller_candidate']"
5865,Colombia,Villamaria,Accesorios para Vehículos,MCO,Interruptor Impermeable Para Exploradoras Led Moto Swicht Ac,Accesorios para Vehículos,9990.0,,500,50,new,True,False,9,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5866,Colombia,Puente Aranda,Accesorios para Vehículos,MCO,Guantes Icon Persuit Liso O Perforado Cuero Moto Protección,Accesorios para Vehículos,85000.0,,50,100,new,True,True,10,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5867,Colombia,Madrid,Accesorios para Vehículos,MCO,Led Techo Baul Guantera X 3 Unidades ,Accesorios para Vehículos,18550.0,,1,150,new,True,False,11,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5868,Colombia,Cali,Accesorios para Vehículos,MCO,Meguiar's Ultimate Black - Restaurador Partes Negras,Accesorios para Vehículos,79000.0,,1,50,new,True,True,12,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
5869,Colombia,Antonio Nariño,Accesorios para Vehículos,MCO,Radio Para Carro Chevrolet Sail Android Gps + Consola Camara,Accesorios para Vehículos,469000.0,,50,5,new,True,True,13,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5870,Colombia,Medellín,Accesorios para Vehículos,MCO,Guante Shaft Twees Mujer,Accesorios para Vehículos,130000.0,,1,5,new,True,True,14,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5871,Colombia,Cali,Accesorios para Vehículos,MCO,Filtro Gasolina/combustible Carburador Automotriz/carro Nuev,Accesorios para Vehículos,3800.0,,50,50,new,True,False,15,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5872,Colombia,Barranquilla,Accesorios para Vehículos,MCO,Cover Forro De Timon 38cms Negro Gris Beige Negro Con Rojo,Accesorios para Vehículos,50000.0,,1,100,new,True,True,16,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5873,Colombia,Cúcuta,Accesorios para Vehículos,MCO,Carpa Plana Lona Marcada Enrollable Dmax Riel Aluminio ,Accesorios para Vehículos,355000.0,,1,50,new,True,True,17,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5874,Colombia,Kennedy,Accesorios para Vehículos,MCO,Rodilleras Scoyco K12 - Originales - Omi,Accesorios para Vehículos,141990.0,,1,150,new,True,True,18,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5875,Colombia,Chapinero,Accesorios para Vehículos,MCO,Intercomunicador Bluetooth T-com Vb 800mts Radio Fm Moto,Accesorios para Vehículos,179900.0,,1,200,new,True,True,19,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5876,Colombia,Engativá,Accesorios para Vehículos,MCO,Kit Universal Completo Freno De Disco Version 3.0 !!!!!,Accesorios para Vehículos,295000.0,,1,50,new,True,True,20,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5877,Colombia,Puente Aranda,Accesorios para Vehículos,MCO,Radio Para Carro Pioneer Mvh S215bt Bluetooth Usb Aux Origi,Accesorios para Vehículos,319900.0,,1,100,new,True,True,21,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5878,Colombia,Medellín,Accesorios para Vehículos,MCO,Sensor De Reversa O Parqueo Combo X4 Tipo Media Luna + Broca,Accesorios para Vehículos,36900.0,,50,200,new,True,False,22,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5879,Colombia,Medellín,Accesorios para Vehículos,MCO,Par Mini Exploradora U7 Carro Moto Ojo De Angel + Swiche,Accesorios para Vehículos,70000.0,,1,150,new,True,True,23,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5880,Colombia,Medellín,Accesorios para Vehículos,MCO,Juego Pitos Tuning Tipo Hella Cornetas Bocinas Carro Lujo,Accesorios para Vehículos,48000.0,,1,50,new,True,False,24,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5881,Colombia,Engativá,Accesorios para Vehículos,MCO,Cargador Inteligente De Baterías Vehículos ,Accesorios para Vehículos,135000.0,,1,250,new,True,True,25,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5882,Colombia,Cali,Accesorios para Vehículos,MCO,Seguro Candado Bloqueo Antirrobo Timon Volante,Accesorios para Vehículos,40000.0,,1,50,new,True,False,26,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5883,Colombia,Medellín,Accesorios para Vehículos,MCO,Candado Manilar Moto,Accesorios para Vehículos,25000.0,,1,100,new,True,False,27,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5884,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Forro Palanca De Cambios Chevrolet Sail,Accesorios para Vehículos,20000.0,,1,25,new,True,False,28,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5885,Colombia,Chapinero,Accesorios para Vehículos,MCO,Base Soporte O Clip Para Intercomunicador Freedconn T-com,Accesorios para Vehículos,17900.0,,1,250,new,True,False,29,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5886,Colombia,Medellín,Accesorios para Vehículos,MCO,Par Exploradora Led Cree Moto  15w Alta Potencia Ojo Angel,Accesorios para Vehículos,70000.0,,1,150,new,True,True,30,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5887,Colombia,Cali,Accesorios para Vehículos,MCO,"Moldura Bisel  Radio Chevrolet Aveo Emotion, Captiva,epica",Accesorios para Vehículos,49900.0,,150,50,new,True,True,31,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5888,Colombia,Medellín,Accesorios para Vehículos,MCO,Radio Para Carro Puerto Usb Sd Auxiliar Fm Potencia 60w X 4,Accesorios para Vehículos,70000.0,,1,25,new,True,True,32,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5889,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Juego Rejillas Tapa Parlante  Renault Twingo  X 2,Accesorios para Vehículos,56000.0,,1,25,new,True,False,33,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5890,Colombia,Medellín,Accesorios para Vehículos,MCO,Casco Ich 503 Ark Certificado,Accesorios para Vehículos,120000.0,,1,250,new,True,True,34,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5891,Colombia,Medellín,Accesorios para Vehículos,MCO,Casco Shaft Pro 600 Dv Integral Solid Certificado,Accesorios para Vehículos,350000.0,,1,25,new,True,True,35,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5892,Colombia,Cúcuta,Accesorios para Vehículos,MCO,Tope Protector Puerta De Carro Adhesivo Sparco,Accesorios para Vehículos,35000.0,,1,50,new,True,True,36,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5893,Colombia,Suba,Accesorios para Vehículos,MCO,Centro De Rin Dodge Tapa De Cromo,Accesorios para Vehículos,23000.0,,1,200,new,True,False,37,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5894,Colombia,Suba,Accesorios para Vehículos,MCO,"Transmisor Fm De Auto Con  Bluetooth Manos Libres ,usb Flove",Accesorios para Vehículos,48900.0,,1,50,new,True,False,38,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5895,Colombia,Cali,Accesorios para Vehículos,MCO,1 Exploradora En Barra 3 Leds 2200lm Fijo Carro/moto Alta Po,Accesorios para Vehículos,22560.0,24000.0,1,100,new,True,False,39,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5896,Colombia,Villa Del Rosario,Accesorios para Vehículos,MCO,"Memoria Usb, Cable Adaptador Tipo Original Para Toyota",Accesorios para Vehículos,40000.0,,1,25,new,True,False,40,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5897,Colombia,Cali,Accesorios para Vehículos,MCO,Boton Palanca Cambios Chevrolet Tracker Sonic Onyx 06 Pz,Accesorios para Vehículos,139000.0,,1,100,new,True,True,41,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5898,Colombia,Medellín,Accesorios para Vehículos,MCO,Emblema Mitsubishi Montero Pajero Hard Top Persiana Logo,Accesorios para Vehículos,32000.0,,1,50,new,True,False,42,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5899,Colombia,Martires,Accesorios para Vehículos,MCO,Video Camara Dvr Para Carro 3 Lentes Frontal Reversa Interno,Accesorios para Vehículos,96799.0,,1,100,new,True,True,43,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5900,Colombia,Medellín,Accesorios para Vehículos,MCO,Casco Ich Abatible 3110 Certificado Norma Dot Gratis Placas,Accesorios para Vehículos,114900.0,,500,500,new,True,True,44,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5901,Colombia,Cali,Accesorios para Vehículos,MCO,2 Bombillos Led H4 18 W Led 3 Cob Carro O Moto 5200 Lm 6000k,Accesorios para Vehículos,36000.0,,1,100,new,True,False,45,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5902,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Pera Pomo + Forro Funda Palanca Cambios Chevrolet Spark Gt,Accesorios para Vehículos,62000.0,,1,50,new,True,False,46,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5903,Colombia,Medellín,Accesorios para Vehículos,MCO,Pijama Para Carros Cubre Autos Capa De Algodon  Xl Camioneta,Accesorios para Vehículos,179000.0,,50,25,new,True,True,47,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5904,Colombia,Cali,Accesorios para Vehículos,MCO,Radio Carro Android Spark Gt 10 Pulgadas 2010 2014 Con Cam,Accesorios para Vehículos,799900.0,,1,5,new,True,True,48,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5905,Colombia,Cali,Accesorios para Vehículos,MCO,Monoshock Amortiguador Para Pulsar Ns 200 Endurance Original,Accesorios para Vehículos,209000.0,,1,100,new,True,True,49,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5906,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Pomo / Pera Chevrolet Cruze 6 Cambios,Accesorios para Vehículos,70000.0,,1,25,new,True,True,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5907,Colombia,Kennedy,Accesorios para Vehículos,MCO,Tuercas De Lujo Y Seguridad Para Carro 12x1.50,Accesorios para Vehículos,10000.0,,1,50,new,True,False,1,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5908,Colombia,Medellín,Accesorios para Vehículos,MCO,Familia Calcomanías O Sticker En Vinilo Rotulación!!!,Accesorios para Vehículos,2500.0,,5000,500,new,True,False,2,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5909,Colombia,Engativá,Accesorios para Vehículos,MCO,Cargador  Inteligente  De Batería 12v Y 24v  ,Accesorios para Vehículos,175900.0,,1,250,new,True,True,3,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5910,Colombia,Palmira,Accesorios para Vehículos,MCO,"Caballete Moto Gato Universal, Burro, Lift, Stand, Soporte",Accesorios para Vehículos,103999.0,,500,500,new,True,True,4,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5911,Colombia,Medellín,Accesorios para Vehículos,MCO,Perilla Palanca Cambios Chevrolet Spark Gt Gris Lujo,Accesorios para Vehículos,40000.0,,1,50,new,True,True,5,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5912,Colombia,Chapinero,Accesorios para Vehículos,MCO,2 Piezas Cubierta Freno De Mano +cubierta Palanca De Cambios,Accesorios para Vehículos,15990.0,,50,50,new,True,False,6,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5913,Colombia,Engativá,Accesorios para Vehículos,MCO, Bluetooth Inalámbrico De Carro Reproductor Mp3,Accesorios para Vehículos,89900.0,,1,200,new,True,True,7,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5914,Colombia,Usaquén,Accesorios para Vehículos,MCO,"Gps Tracker Homologado Gps303g, Satelital Para Carro O Moto",Accesorios para Vehículos,134900.0,,1,100,new,True,True,8,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5915,Colombia,Medellín,Accesorios para Vehículos,MCO,Perilla Palanca Cambios Renault Logan Sandero,Accesorios para Vehículos,35000.0,,1,50,new,True,True,9,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5916,Colombia,Suba,Accesorios para Vehículos,MCO,Protector Magnetico De Puertas Para Autos Protek Car Premium,Accesorios para Vehículos,149900.0,,1,250,new,True,True,10,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5917,Colombia,Antonio Nariño,Accesorios para Vehículos,MCO,Radio Carro Bluetooth Mirror Link Usb Pantalla 7 Hd Mod 2020,Accesorios para Vehículos,239900.0,,1,50,new,True,True,11,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5918,Colombia,Cali,Accesorios para Vehículos,MCO,1 Switch/suichet Kill Tipo Run Con Usb Led Moto Universal ,Accesorios para Vehículos,18000.0,,1,50,new,True,False,12,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5919,Colombia,Puente Aranda,Accesorios para Vehículos,MCO,Botas Moto Impermeables Militares,Accesorios para Vehículos,38900.0,,1,250,new,True,False,13,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5920,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Manija Exterior Kia Sportage Fq 05-10,Accesorios para Vehículos,74000.0,,1,100,new,True,True,14,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5921,Colombia,Barrios Unidos,Accesorios para Vehículos,MCO,Protector De Puertas Anti Portazo Magnético  4u,Accesorios para Vehículos,116000.0,,1,25,new,True,True,15,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5922,Colombia,Cali,Accesorios para Vehículos,MCO,Pantalla Android Mazda 3 All New,Accesorios para Vehículos,899900.0,,1,5,new,True,True,16,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5923,Colombia,Ibagué,Accesorios para Vehículos,MCO,Par De Bombillos Turbo Led H4 De 24000 Lumens + 2 Cocuyos,Accesorios para Vehículos,189999.0,,50,200,new,True,True,17,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5924,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Cazuela Manija Toyota Fj40,Accesorios para Vehículos,9900.0,,1,25,new,True,False,18,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5925,Colombia,Engativá,Accesorios para Vehículos,MCO,Gps Moto Carro Coban Tracker 303g Localizador,Accesorios para Vehículos,119000.0,,1,50,new,True,True,19,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5926,Colombia,Martires,Accesorios para Vehículos,MCO,Parasol P/vidrio Panoramico De Vehiculos 130 X 70 Cms 173182,Accesorios para Vehículos,11990.0,,1,100,new,True,False,20,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5927,Colombia,Cali,Accesorios para Vehículos,MCO,"Cargador Para Moto Gps O Celular,doble Puerto Usb 100% Imper",Accesorios para Vehículos,21620.0,,1,250,new,True,False,21,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5928,Colombia,Santa Fe,Accesorios para Vehículos,MCO,Cargador Carro Usb 5v Adaptador 12v 24v Cigarrera Hub 3,Accesorios para Vehículos,20000.0,,1,50,new,True,False,22,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
5929,Colombia,Bello,Accesorios para Vehículos,MCO,Restaurador De Partes Negras Y Partes Plásticas,Accesorios para Vehículos,19900.0,,500,250,new,True,False,23,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5930,Colombia,Martires,Accesorios para Vehículos,MCO,Juego Parlantes Carro Kl Audio Ts-a6996s Ovalado 6x9 650w,Accesorios para Vehículos,98900.0,,1,150,new,True,True,24,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5931,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Juego De Manijas De Techo Para Renault Twingo X3 Unidades,Accesorios para Vehículos,29000.0,,1,25,new,True,False,25,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5932,Colombia,Cali,Accesorios para Vehículos,MCO,1 Bombillo Led H4 8000 Lumens Alta/ Baja Moto S2 Dc Alta Int,Accesorios para Vehículos,40000.0,,1,150,new,True,False,26,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5933,Colombia,Rafael Uribe Uribe,Accesorios para Vehículos,MCO,Manija De Puerta Renault Logan Sandero,Accesorios para Vehículos,16500.0,,1,100,new,True,False,27,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5934,Colombia,Martires,Accesorios para Vehículos,MCO,Radio Para Carro Puerto Usb Sd Aux Fm Potencia 50w X 4,Accesorios para Vehículos,65900.0,,1,5,new,True,False,28,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5935,Colombia,Martires,Accesorios para Vehículos,MCO,Pernos Tornillos Seguridad Rin Renault Duster Logan Sandero,Accesorios para Vehículos,59900.0,,50,50,new,True,True,29,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5936,Colombia,Barrios Unidos,Accesorios para Vehículos,MCO,Antiempañante Para Casco Moto Universal Pinlock,Accesorios para Vehículos,29900.0,,1,250,new,True,False,30,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5937,Colombia,Usaquén,Accesorios para Vehículos,MCO,Pitos Cornetas O Bocinas Hella Para Vehículo Alta Potencia,Accesorios para Vehículos,47999.0,,1,100,new,True,False,31,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5938,Colombia,Medellín,Accesorios para Vehículos,MCO,Par Bombillos  Led Moto O Carro 16000 Lm H4 Hi/low + Cocuyos,Accesorios para Vehículos,80000.0,,1,500,new,True,True,32,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5939,Colombia,Bosa,Accesorios para Vehículos,MCO,Llantas De Bicicleta 27.5''x2.0 Chaoyang Mtb X2 Unidades ,Accesorios para Vehículos,48900.0,,1,100,new,True,False,33,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5940,Colombia,Usaquén,Accesorios para Vehículos,MCO,Rollo De 45.7 Metros Cinta Reflectiva Ntc-5807 Marca 3 M,Accesorios para Vehículos,179900.0,,1,5,new,True,True,34,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5941,Colombia,Cali,Accesorios para Vehículos,MCO,Antena Radio Electronica Universal Autos,Accesorios para Vehículos,25000.0,,50,50,new,True,False,35,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5942,Colombia,Cali,Accesorios para Vehículos,MCO,Radio Pantalla 7tactil Bluetooth Usb Mod 2020 Mirrorlink  Hd,Accesorios para Vehículos,219900.0,,50,5,new,True,True,36,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5943,Colombia,Tunjuelito,Accesorios para Vehículos,MCO,Pijama Carpa Moto Yamaha Bws Impermeable Sdc Cal18 N,Accesorios para Vehículos,59900.0,,1,250,new,True,True,37,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5944,Colombia,Martires,Accesorios para Vehículos,MCO,Gps Tracker 303g Moto O Carro Apaga Enciende Con Control Gsm,Accesorios para Vehículos,139900.0,,1,500,new,True,True,38,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']"
5945,Colombia,Martires,Accesorios para Vehículos,MCO,Kit Panel Solar+4 Bombillos+batería+linterna Autos Cargador,Accesorios para Vehículos,88900.0,,1,100,new,True,True,39,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5946,Colombia,Medellín,Accesorios para Vehículos,MCO,Tapa Valvulas Llanta Llavero Renault Kit Accesorios Carro,Accesorios para Vehículos,21000.0,,1,50,new,True,False,40,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5947,Colombia,Engativá,Accesorios para Vehículos,MCO,Estacionarias Luces De Parqueo Direccionales Para Moto,Accesorios para Vehículos,39900.0,,50,250,new,True,False,41,"['dragged_bids_and_visits', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5948,Colombia,Medellín,Accesorios para Vehículos,MCO,Set De 4 Llantas Pirelli 185/65 R15 Cinturato P1,Accesorios para Vehículos,793900.0,,1,100,new,True,True,42,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5949,Colombia,Martires,Accesorios para Vehículos,MCO,Alarma Spy Carro Con 2 Controles Garantia 1 Año,Accesorios para Vehículos,79900.0,,1,250,new,True,True,43,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']"
5950,Colombia,Bucaramanga,Accesorios para Vehículos,MCO,Amortiguadores Capot Chevrolet Captiva (x2),Accesorios para Vehículos,94000.0,,1,50,new,True,True,44,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5951,Colombia,Martires,Accesorios para Vehículos,MCO,Monitor Pantalla Carro Cámara Sensor Parqueo Reversa 4.3inch,Accesorios para Vehículos,70000.0,,1,50,new,True,True,45,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5952,Colombia,Cali,Accesorios para Vehículos,MCO,Radio Carro Bluetooth + Camara Usb Sd Pantalla 7 Hd Mod 2020,Accesorios para Vehículos,229900.0,,50,50,new,True,True,46,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5953,Colombia,Villamaria,Accesorios para Vehículos,MCO,1 Switch Interruptor  Botonera Parqueo Moto Estacionarias,Accesorios para Vehículos,9990.0,,500,100,new,True,False,47,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']"
5954,Colombia,Kennedy,Accesorios para Vehículos,MCO,Chaqueta Reflectiva 100% Impermeable Moto - Omi,Accesorios para Vehículos,62990.0,,1,100,new,True,False,48,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']"
5955,Colombia,Medellín,Accesorios para Vehículos,MCO,Manija Puerta Interior Derecha Clio Symbol (de Varilla),Accesorios para Vehículos,14000.0,,1,50,new,True,False,49,"['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
5956,Colombia,Engativá,Accesorios para Vehículos,MCO,Pijama Para Auto Sedan Grande Forro Protector Cobertor Xg,Accesorios para Vehículos,259900.0,,1,50,new,True,True,50,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']"
